epochs,rewards
0,0.4760445000001168
1,0.4760445000001168
2,0.4760445000001168
3,0.4760445000001168
4,0.4760445000001168
5,0.4783125150001233
6,0.4760445000001168
7,0.4760445000001168
8,0.4760445000001168
9,0.4760445000001168
10,0.4760445000001168
11,0.4760445000001168
12,0.4760445000001168
13,0.4760445000001168
14,0.4760445000001168
15,0.4760445000001168
16,0.4760445000001168
17,0.4760445000001168
18,0.4760445000001168
19,0.4760445000001168
20,0.4760445000001168
21,0.4760445000001168
22,0.4760445000001168
23,0.4760445000001168
24,0.4760445000001168
25,0.4760445000001168
26,0.4760445000001168
27,0.4760445000001168
28,0.4760445000001168
29,0.4760445000001168
30,0.4760445000001168
31,0.4760445000001168
32,0.4760445000001168
33,0.4760445000001168
34,0.4760445000001168
35,0.4760445000001168
36,0.4760445000001168
37,0.4760445000001168
38,0.4760445000001168
39,0.4760445000001168
40,0.4760445000001168
41,0.4760445000001168
42,0.4760445000001168
43,0.4760445000001168
44,0.4760445000001168
45,0.4760445000001168
46,0.4760445000001168
47,0.4760445000001168
48,0.4760445000001168
49,0.4760445000001168
